Time (s),Count
5.60358879,0
5.6036655,0
5.60374221,0
5.60381892,0
5.60389563,0
5.60397234,1.5650831
5.60404905,0
5.60412576,1.2243651
5.60420247,0
5.60427918,0
5.60435589,0
5.6044326,0
5.60450931,0
5.60458602,0
5.60466273,0
5.60473944,0
5.60481615,0
5.60489286,0.8041004
5.60496957,1.5629445
5.60504628,6.044254
5.60512299,3.191509
5.6051997,3.9318764
5.60527641,1.4696181
5.60535312,1.7032341
5.60542983,0
5.60550654,0
5.60558325,0
5.60565996,0
5.60573667,0
5.60581338,0
5.60589009,0
5.6059668,2.6983948
5.60604351,1.342949
5.60612022,2.5633094
5.60619693,6.957159
5.60627364,2.37708
5.60635035,4.535318
5.60642706,2.3469286
5.60650377,1.3092794
5.60658048,1.5504856
5.60665719,0
5.6067339,0
5.60681061,0.37459323
5.60688732,1.3643862
5.60696403,0.8228957
5.60704074,0
5.60711745,1.7760752
5.60719416,0
5.60727087,0
5.60734758,0
5.60742429,0
5.607501,0
5.60757771,0
5.60765442,0
5.60773113,2.709818
5.60780784,0
5.60788455,0
5.60796126,0
5.60803797,0
5.60811468,0
5.60819139,0
5.6082681,0
5.60834481,3.9398735
5.60842152,3.0383203
5.60849823,0
5.60857494,1.0949535
5.60865165,2.0589774
5.60872836,0
5.60880507,0
5.60888178,0
5.60895849,0
5.6090352,2.3966174
5.60911191,0
5.60918862,2.1133547
5.60926533,0
5.60934204,0
5.60941875,4.2264156
5.60949546,0
5.60957217,0
5.60964888,0
5.60972559,0
5.6098023,1.3494574
5.60987901,0
5.60995572,0
5.61003243,0
5.61010914,0
5.61018585,0
5.61026256,0
5.61033927,0
5.61041598,0
5.61049269,1.9217869
5.6105694,0
5.61064611,0
5.61072282,0
5.61079953,3.1529875
5.61087624,0
5.61095295,0
5.61102966,0.7074569
5.61110637,0
5.61118308,0
5.61125979,0
5.6113365,0
5.61141321,0
5.61148992,1.0391296
5.61156663,0
5.61164334,0
5.61172005,0
5.61179676,0
5.61187347,0
5.61195018,1.0681989
5.61202689,0
5.6121036,0
5.61218031,0
5.61225702,0
5.61233373,0
5.61241044,0
5.61248715,0
5.61256386,0
5.61264057,0
5.61271728,0
5.61279399,0
5.6128707,0
5.61294741,0
5.61302412,0
5.61310083,0
5.61317754,0
5.61325425,0
5.61333096,0
5.61340767,0
5.61348438,0
5.61356109,0
5.6136378,2.2325466
5.61371451,0
5.61379122,0
5.61386793,0
5.61394464,0
5.61402135,1.5112637
5.61409806,0
5.61417477,2.2735465
5.61425148,0
5.61432819,0
5.6144049,0
5.61448161,2.3918242
5.61455832,1.0169418
5.61463503,0.88759726
5.61471174,1.3113594
5.61478845,0
5.61486516,0
5.61494187,0
5.61501858,0
5.61509529,0
5.615172,0
5.61524871,0
5.61532542,1.121771
5.61540213,0
5.61547884,1.208803
5.61555555,5.6696525
5.61563226,7.3013115
5.61570897,1.7787172
5.61578568,3.170466
5.61586239,4.906019
5.6159391,5.312932
5.61601581,9.640801
5.61609252,12.363699
5.61616923,15.725669
5.61624594,5.816081
5.61632265,8.549768
5.61639936,4.692901
5.61647607,3.3702948
5.61655278,0
5.61662949,0
5.6167062,0
5.61678291,0
5.61685962,1.197598
5.61693633,0
5.61701304,0
5.61708975,0
5.61716646,0
5.61724317,0
5.61731988,0
5.61739659,0
5.6174733,2.648643
5.61755001,1.152241
5.61762672,1.715261
5.61770343,0
5.61778014,1.8454357
5.61785685,0
5.61793356,1.2965227
5.61801027,0
5.61808698,0
5.61816369,0
5.6182404,0
5.61831711,0
5.61839382,0
5.61847053,0
5.61854724,0
5.61862395,0
5.61870066,0
5.61877737,0
5.61885408,0
5.61893079,0
5.6190075,0
5.61908421,0
5.61916092,0
5.61923763,0
5.61931434,0
5.61939105,0
5.61946776,3.2101114
5.61954447,0
5.61962118,0
5.61969789,0
5.6197746,0.55108106
5.61985131,2.5170887
5.61992802,3.507087
5.62000473,5.434166
5.62008144,2.412402
5.62015815,2.113711
5.62023486,2.0990715
5.62031157,0.8977875
5.62038828,1.0785989
5.62046499,0
5.6205417,1.05613
5.62061841,1.710883
5.62069512,2.0767999
5.62077183,3.9802067
5.62084854,0
5.62092525,0
5.62100196,0
5.62107867,2.601852
5.62115538,0.69199544
5.62123209,0
5.6213088,1.5064747
5.62138551,0
5.62146222,0
5.62153893,1.281292
5.62161564,0
5.62169235,0
5.62176906,0
5.62184577,0
5.62192248,0
5.62199919,0
5.6220759,0
5.62215261,0
5.62222932,0
5.62230603,0
5.62238274,3.772108
5.62245945,0
5.62253616,0
5.62261287,2.5052
5.62268958,0
5.62276629,0
5.622843,0
5.62291971,0
5.62299642,0
5.62307313,0
5.62314984,0
5.62322655,0
5.62330326,0
5.62337997,4.664855
5.62345668,0
5.62353339,0
5.6236101,0
5.62368681,0
5.62376352,0
5.62384023,0
5.62391694,0
5.62399365,0
5.62407036,0
5.62414707,0
5.62422378,0
5.62430049,2.2695878
5.6243772,0.23232438
5.62445391,0
5.62453062,0
5.62460733,0
5.62468404,0
5.62476075,0
5.62483746,0
5.62491417,0
5.62499088,0
5.62506759,0
5.6251443,0
5.62522101,0
5.62529772,0
5.62537443,4.2386565
5.62545114,0
5.62552785,0
5.62560456,0
5.62568127,0
5.62575798,0
5.62583469,0
5.6259114,0
5.62598811,1.9643426
5.62606482,0
5.62614153,0
5.62621824,2.90313
5.62629495,1.3232605
5.62637166,0
5.62644837,0
5.62652508,0
5.62660179,0.77153784
5.6266785,0
5.62675521,0
5.62683192,0
5.62690863,0
5.62698534,0
5.62706205,1.4576079
5.62713876,0
5.62721547,0
5.62729218,0
5.62736889,0
5.6274456,0
5.62752231,1.2992401
5.62759902,0
5.62767573,0
5.62775244,0
5.62782915,0
5.62790586,0
5.62798257,0
5.62805928,0
5.62813599,0.8731465
5.6282127,2.9177737
5.62828941,0
5.62836612,0
5.62844283,0
5.62851954,0
5.62859625,0
5.62867296,0
5.62874967,0
5.62882638,0
5.62890309,0
5.6289798,0
5.62905651,0
5.62913322,0
5.62920993,0
5.62928664,0
5.62936335,0
5.62944006,0
5.62951677,0
5.62959348,2.2173913
5.62967019,0
5.6297469,1.1359828
5.62982361,0
5.62990032,0
5.62997703,0
5.63005374,0.9541398
5.63013045,0
5.63020716,0
5.63028387,0
5.63036058,0
5.63043729,0
5.630514,0
5.63059071,0.79227054
5.63066742,0
5.63074413,0
5.63082084,0
5.63089755,1.7558919
5.63097426,0
5.63105097,0
5.63112768,0
5.63120439,0
5.6312811,0
5.63135781,0
5.63143452,0
5.63151123,0
5.63158794,0
5.63166465,0
5.63174136,0
5.63181807,1.9824711
5.63189478,0
5.63197149,3.7028608
5.6320482,0
5.63212491,0
5.63220162,0
5.63227833,1.9887236
5.63235504,0
5.63243175,0
5.63250846,0
5.63258517,0
5.63266188,0
5.63273859,1.1693588
5.6328153,0
5.63289201,0
5.63296872,0
5.63304543,0
5.63312214,0
5.63319885,0
5.63327556,0
5.63335227,0
5.63342898,0
5.63350569,1.842731
5.6335824,0
5.63365911,0
5.63373582,0
5.63381253,0
5.63388924,0
5.63396595,0
5.63404266,0
5.63411937,0
5.63419608,3.8197086
5.63427279,0.9518963
5.6343495,1.8207026
5.63442621,0
5.63450292,0
5.63457963,0
5.63465634,2.3188574
5.63473305,0
5.63480976,0.55619717
5.63488647,1.5607471
5.63496318,0.8501451
5.63503989,0
5.6351166,0
5.63519331,0.67990977
5.63527002,1.3800322
5.63534673,0
5.63542344,0.9545214
5.63550015,0
5.63557686,0.93208617
5.63565357,0
5.63573028,0
5.63580699,0
5.6358837,0
5.63596041,0
5.63603712,0
5.63611383,0
5.63619054,0
5.63626725,0
5.63634396,0
5.63642067,2.613451
5.63649738,1.0713357
5.63657409,0.7270154
5.6366508,0
5.63672751,0
5.63680422,0
5.63688093,0
5.63695764,0
5.63703435,0
5.63711106,0
5.63718777,0
5.63726448,0
5.63734119,0
5.6374179,1.5552326
5.63749461,0
5.63757132,1.4682971
5.63764803,0
5.63772474,0
5.63780145,0
5.63787816,0
5.63795487,0
5.63803158,1.3607589
5.63810829,2.7454584
5.638185,5.3120303
5.63826171,8.257356
5.63833842,8.3273535
5.63841513,6.460732
5.63849184,2.6417236
5.63856855,2.2080147
5.63864526,0
5.63872197,0.6333199
5.63879868,0
5.63887539,0
5.6389521,0.6779933
5.63902881,4.8584104
5.63910552,2.796204
5.63918223,6.6079493
5.63925894,5.031753
5.63933565,1.6357102
5.63941236,1.8442868
5.63948907,2.756177
5.63956578,4.484048
5.63964249,2.9991865
5.6397192,1.9366152
5.63979591,0
5.63987262,0
5.63994933,0
5.64002604,0
5.64010275,0
5.64017946,0
5.64025617,0
5.64033288,0
5.64040959,0
5.6404863,1.3550389
5.64056301,2.475577
5.64063972,0
5.64071643,2.465412
5.64079314,0
5.64086985,0
5.64094656,0
5.64102327,0
5.64109998,1.221178
5.64117669,0
5.6412534,0
5.64133011,0
5.64140682,0
5.64148353,0
5.64156024,0
5.64163695,0
5.64171366,0
5.64179037,0
5.64186708,0
5.64194379,0
5.6420205,0
5.64209721,0.57319343
5.64217392,0
5.64225063,1.439257
5.64232734,0
5.64240405,0
5.64248076,0
5.64255747,0
5.64263418,0
5.64271089,0
5.6427876,0.93119717
5.64286431,0
5.64294102,0
5.64301773,0
5.64309444,2.0043948
5.64317115,0
5.64324786,1.7222222
5.64332457,2.6025648
5.64340128,2.858771
5.64347799,0
5.6435547,0
5.64363141,0
5.64370812,1.9506928
5.64378483,0
5.64386154,0
5.64393825,0
5.64401496,0
5.64409167,3.2920482
5.64416838,0
5.64424509,0
5.6443218,0
5.64439851,0
5.64447522,0
5.64455193,0.5974235
5.64462864,1.5676706
5.64470535,1.618735
5.64478206,0
5.64485877,2.514778
5.64493548,0
5.64501219,0
5.6450889,0
5.64516561,0
5.64524232,0
5.64531903,0
5.64539574,0
5.64547245,0
5.64554916,1.1170952
5.64562587,0
5.64570258,0
5.64577929,0
5.645856,0
5.64593271,0
5.64600942,0
5.64608613,1.0899423
5.64616284,1.963701
5.64623955,0
5.64631626,3.866877
5.64639297,0.6842039
5.64646968,0.8224302
5.64654639,1.5063531
5.6466231,0
5.64669981,2.3855004
5.64677652,1.1488066
5.64685323,0
5.64692994,0
5.64700665,1.8456413
5.64708336,0
5.64716007,0
5.64723678,0
5.64731349,0
5.6473902,0
5.64746691,2.3023014
5.64754362,0
5.64762033,0
5.64769704,0
5.64777375,0
5.64785046,3.426857
5.64792717,0
5.64800388,0
5.64808059,0
5.6481573,0
5.64823401,2.2240505
5.64831072,1.5649239
5.64838743,0
5.64846414,0
5.64854085,1.4250704
5.64861756,0
5.64869427,3.0064077
5.64877098,0
5.64884769,0
5.6489244,1.9611975
5.64900111,0
5.64907782,0
5.64915453,0
5.64923124,0
5.64930795,0
5.64938466,0
5.64946137,0
5.64953808,0
5.64961479,0
5.6496915,0
5.64976821,0
5.64984492,0
5.64992163,2.7148962
5.64999834,0
5.65007505,0
5.65015176,0
5.65022847,0
5.65030518,0
5.65038189,0
5.6504586,0
5.65053531,0.64445364
5.65061202,0
5.65068873,0
5.65076544,0
5.65084215,0
5.65091886,0
5.65099557,0
5.65107228,0
5.65114899,1.6109769
5.6512257,2.633974
5.65130241,0.8547034
5.65137912,0
5.65145583,0
5.65153254,0
5.65160925,0
5.65168596,0
5.65176267,0
5.65183938,0
5.65191609,0
5.6519928,0
5.65206951,0
5.65214622,0
5.65222293,0
5.65229964,2.3878825
5.65237635,0
5.65245306,3.0213995
5.65252977,0
5.65260648,0
5.65268319,0
5.6527599,0
5.65283661,0
5.65291332,0
5.65299003,0
5.65306674,0
5.65314345,0
5.65322016,0
5.65329687,0
5.65337358,0
5.65345029,1.92814
5.653527,0
5.65360371,0
5.65368042,0
5.65375713,0
5.65383384,0
5.65391055,0
5.65398726,0
5.65406397,0
5.65414068,0
5.65421739,0
5.6542941,0
5.65437081,0
5.65444752,0
5.65452423,6.4354496
5.65460094,7.718289
5.65467765,3.9520264
5.65475436,7.4139323
5.65483107,5.3492646
5.65490778,6.012799
5.65498449,3.5649323
5.6550612,0
5.65513791,0
5.65521462,0
5.65529133,0.9392403
5.65536804,0
5.65544475,0
5.65552146,0
5.65559817,0
5.65567488,0
5.65575159,1.0091503
5.6558283,0
5.65590501,5.3583307
5.65598172,0.64322495
5.65605843,0
5.65613514,0.46064395
5.65621185,1.2739491
5.65628856,0
5.65636527,0
5.65644198,3.2634528
5.65651869,0
5.6565954,0
5.65667211,0
5.65674882,2.5755963
5.65682553,1.8228287
5.65690224,0
5.65697895,4.9929547
5.65705566,0
5.65713237,2.9319856
5.65720908,2.22642
5.65728579,2.698009
5.6573625,2.4816575
5.65743921,0
5.65751592,9.240648
5.65759263,23.168554
5.65766934,16.70585
5.65774605,22.04654
5.65782276,10.186309
5.65789947,3.1949644
5.65797618,1.7488174
5.65805289,1.6246687
5.6581296,0
5.65820631,0
5.65828302,0
5.65835973,0
5.65843644,0
5.65851315,0
5.65858986,0
5.65866657,0
5.65874328,0
5.65881999,0
5.6588967,0
5.65897341,0.85500115
5.65905012,1.5281469
5.65912683,0
5.65920354,2.5149372
5.65928025,0
5.65935696,0
5.65943367,0
5.65951038,0
5.65958709,0
5.6596638,0
5.65974051,0
5.65981722,0
5.65989393,0
5.65997064,0
5.66004735,0
5.66012406,0
5.66020077,0
5.66027748,0
5.66035419,0
5.6604309,0
5.66050761,0
5.66058432,0
5.66066103,0
5.66073774,0
5.66081445,0
5.66089116,1.285477
5.66096787,0
5.66104458,0
5.66112129,0
5.661198,0
5.66127471,0
5.66135142,0
5.66142813,0
5.66150484,0
5.66158155,0
5.66165826,0.83030564
5.66173497,0
5.66181168,0
5.66188839,0.80536264
5.6619651,0
5.66204181,0.6083182
5.66211852,0.4027778
5.66219523,4.513176
5.66227194,9.255972
5.66234865,3.5839624
5.66242536,9.32706
5.66250207,2.8340168
5.66257878,1.5246075
5.66265549,0
5.6627322,0
5.66280891,1.7893351
5.66288562,0
5.66296233,1.6496159
5.66303904,0
5.66311575,2.3794494
5.66319246,0
5.66326917,0
5.66334588,0
5.66342259,0
5.6634993,1.1024683
5.66357601,0
5.66365272,0
5.66372943,0
5.66380614,1.0895439
5.66388285,1.0346802
5.66395956,0.69218
5.66403627,0
5.66411298,0
5.66418969,0
5.6642664,0
5.66434311,0
5.66441982,0
5.66449653,0
5.66457324,0
5.66464995,0
5.66472666,0
5.66480337,0
5.66488008,0
5.66495679,0
5.6650335,0
5.66511021,0
5.66518692,0
5.66526363,0
5.66534034,0.950936
5.66541705,0
5.66549376,2.2415879
5.66557047,6.872752
5.66564718,8.176748
5.66572389,6.6841955
5.6658006,8.883031
5.66587731,14.185387
5.66595402,15.622953
5.66603073,17.696789
5.66610744,5.706425
5.66618415,10.88904
5.66626086,5.3551984
5.66633757,0
5.66641428,2.8122652
5.66649099,0
5.6665677,0
5.66664441,2.3278859
5.66672112,1.7927024
5.66679783,1.6996611
5.66687454,0.8128229
5.66695125,0
5.66702796,3.5778818
5.66710467,0
5.66718138,0
5.66725809,0
5.6673348,3.1356347
5.66741151,0
5.66748822,0
5.66756493,0
5.66764164,0
5.66771835,0
5.66779506,0
5.66787177,0
5.66794848,1.3455783
5.66802519,0
5.6681019,0
5.66817861,0
5.66825532,0
5.66833203,0
5.66840874,0
5.66848545,0
5.66856216,0
5.66863887,0
5.66871558,0
5.66879229,0
5.668869,0
5.66894571,0
5.66902242,0.6431998
5.66909913,0
5.66917584,0
5.66925255,0
5.66932926,0
5.66940597,0
5.66948268,0
5.66955939,0
5.6696361,0
5.66971281,1.7008018
5.66978952,0
5.66986623,0
5.66994294,3.8278565
5.67001965,3.129202
5.67009636,0
5.67017307,0
5.67024978,0
5.67032649,0
5.6704032,0
5.67047991,0
5.67055662,0
5.67063333,0
5.67071004,0
5.67078675,0
5.67086346,1.2770942
5.67094017,0
5.67101688,0
5.67109359,0
5.6711703,3.0880804
5.67124701,0
5.67132372,2.0895188
5.67140043,1.3542464
5.67147714,2.1954677
5.67155385,0
5.67163056,0
5.67170727,0
5.67178398,0
5.67186069,0
5.6719374,0.92195886
5.67201411,0
5.67209082,0
5.67216753,0
5.67224424,2.670248
5.67232095,0
5.67239766,0
5.67247437,2.6294534
5.67255108,1.5088105
5.67262779,0
5.6727045,0
5.67278121,0
5.67285792,0
5.67293463,0
5.67301134,0
5.67308805,0.9826221
5.67316476,0
5.67324147,0
5.67331818,0.9167967
5.67339489,1.6054331
5.6734716,0.5994993
5.67354831,0
5.67362502,2.04573
5.67370173,0
5.67377844,0
5.67385515,0
5.67393186,0
5.67400857,2.6518552
5.67408528,5.636926
5.67416199,13.186192
5.6742387,20.734173
5.67431541,52.523685
5.67439212,60.289932
5.67446883,49.576046
5.67454554,45.49813
5.67462225,42.586327
5.67469896,25.421057
5.67477567,15.106985
5.67485238,7.089003
5.67492909,6.2295694
5.6750058,1.0998893
5.67508251,0
5.67515922,1.0199275
5.67523593,1.1755527
5.67531264,1.6231381
5.67538935,3.0425222
5.67546606,0
5.67554277,0
5.67561948,0
5.67569619,0
5.6757729,2.0092425
5.67584961,0
5.67592632,0
5.67600303,0
5.67607974,0
5.67615645,0
5.67623316,0
5.67630987,0
5.67638658,0
5.67646329,0.87562484
5.67654,0
5.67661671,3.2642496
5.67669342,0.95925593
5.67677013,3.0805824
5.67684684,1.7914486
5.67692355,0
5.67700026,0
5.67707697,0
5.67715368,0
5.67723039,0
5.6773071,0
5.67738381,0
5.67746052,0
5.67753723,0
5.67761394,0
5.67769065,0
5.67776736,0
5.67784407,0
5.67792078,1.3158967
5.67799749,0
5.6780742,0
5.67815091,0
5.67822762,0
5.67830433,0
5.67838104,0
5.67845775,0
5.67853446,0
5.67861117,0
5.67868788,0
5.67876459,0
5.6788413,0
5.67891801,0
5.67899472,0
5.67907143,0
5.67914814,0
5.67922485,3.5917037
5.67930156,0
5.67937827,0
5.67945498,0
5.67953169,0
5.6796084,0
5.67968511,0
5.67976182,1.090043
5.67983853,0
5.67991524,0
5.67999195,2.3819487
5.68006866,0
5.68014537,0
5.68022208,0
5.68029879,1.3302972
5.6803755,0
5.68045221,0
5.68052892,1.7101868
5.68060563,0
5.68068234,0
5.68075905,1.8383656
5.68083576,0
5.68091247,0
5.68098918,0
5.68106589,0
5.6811426,0
5.68121931,0
5.68129602,0
5.68137273,0
5.68144944,0
5.68152615,0
5.68160286,0
5.68167957,0
5.68175628,0
5.68183299,0
5.6819097,0
5.68198641,0
5.68206312,0
5.68213983,0
5.68221654,0
5.68229325,0
5.68236996,0
5.68244667,0
5.68252338,0.94857085
5.68260009,2.7785661
5.6826768,2.9992325
5.68275351,6.8387346
5.68283022,0.91081256
5.68290693,1.6483411
5.68298364,0
5.68306035,4.5573673
5.68313706,0
5.68321377,3.1223834
5.68329048,0
5.68336719,0.9244456
5.6834439,0
5.68352061,0
5.68359732,0
5.68367403,0
5.68375074,0
5.68382745,1.292409
5.68390416,0
5.68398087,0
5.68405758,0
5.68413429,0
5.684211,0
5.68428771,0.65505904
5.68436442,0
5.68444113,0
5.68451784,0
5.68459455,0
5.68467126,0
5.68474797,0
5.68482468,1.1671363
5.68490139,0
5.6849781,0
5.68505481,1.602049
5.68513152,3.2085261
5.68520823,0
5.68528494,0
5.68536165,0
5.68543836,0
5.68551507,0.6876803
5.68559178,0
5.68566849,0
5.6857452,0
5.68582191,0
5.68589862,0
5.68597533,0.67577076
5.68605204,0
5.68612875,0
5.68620546,0
5.68628217,0
5.68635888,0
5.68643559,0
5.6865123,1.2561603
5.68658901,0
5.68666572,0
5.68674243,0
5.68681914,0
5.68689585,0
5.68697256,0
5.68704927,0
5.68712598,0
5.68720269,0
5.6872794,0
5.68735611,0
5.68743282,1.8234869
5.68750953,0
5.68758624,0
5.68766295,0
5.68773966,0
5.68781637,5.1690736
5.68789308,0
5.68796979,2.2268016
5.6880465,2.1295373
5.68812321,0
5.68819992,0
5.68827663,0
5.68835334,0.7843448
5.68843005,0
5.68850676,0
5.68858347,0
5.68866018,0
5.68873689,0
5.6888136,0
5.68889031,0.69426835
5.68896702,0
5.68904373,1.040849
5.68912044,0
5.68919715,0
5.68927386,0
5.68935057,1.2186494
5.68942728,0
5.68950399,0
5.6895807,1.1829836
5.68965741,0
5.68973412,0
5.68981083,1.029321
5.68988754,0
5.68996425,0
5.69004096,0
5.69011767,0.952886
5.69019438,0
5.69027109,0
5.6903478,3.3388813
5.69042451,0
5.69050122,0
5.69057793,0
5.69065464,0
5.69073135,0
5.69080806,0.4484115
5.69088477,1.4272678
5.69096148,0
5.69103819,1.098019
5.6911149,2.4967458
5.69119161,0
5.69126832,0
5.69134503,0
5.69142174,0
5.69149845,0
5.69157516,0
5.69165187,1.2576238
5.69172858,0
5.69180529,0
5.691882,0
5.69195871,0
5.69203542,0
5.69211213,0
5.69218884,5.1361294
5.69226555,0.68416196
5.69234226,0
5.69241897,0
5.69249568,1.5262849
5.69257239,10.06609
5.6926491,46.670662
5.69272581,64.91236
5.69280252,92.84445
5.69287923,87.80953
5.69295594,72.23218
5.69303265,44.94645
5.69310936,23.986057
5.69318607,13.796305
5.69326278,4.0650496
5.69333949,4.002315
5.6934162,0
5.69349291,1.9505712
5.69356962,3.9528859
5.69364633,0
5.69372304,1.3883185
5.69379975,0
5.69387646,1.827345
5.69395317,0
5.69402988,0
5.69410659,0
5.6941833,0
5.69426001,4.0799494
5.69433672,0
5.69441343,0
5.69449014,0
5.69456685,0
5.69464356,0
5.69472027,0
5.69479698,0
5.69487369,0
5.6949504,0
5.69502711,0
5.69510382,0
5.69518053,0
5.69525724,0
5.69533395,1.7022947
5.69541066,0
5.69548737,0
5.69556408,0
5.69564079,0
5.6957175,2.1653247
5.69579421,0
5.69587092,0
5.69594763,0.36945617
5.69602434,2.233788
5.69610105,0
5.69617776,3.2469974
5.69625447,0
5.69633118,3.7235432
5.69640789,0
5.6964846,2.4650934
5.69656131,0
5.69663802,1.8634763
5.69671473,0
5.69679144,0
5.69686815,0
5.69694486,0
5.69702157,0
5.69709828,2.1722481
5.69717499,0
5.6972517,0.6802662
5.69732841,0
5.69740512,0
5.69748183,0
5.69755854,0
5.69763525,0
5.69771196,0
5.69778867,0
5.69786538,0
5.69794209,2.9611177
5.6980188,0
5.69809551,2.850728
5.69817222,0
5.69824893,0
5.69832564,0
5.69840235,0
5.69847906,1.3400346
5.69855577,0
5.69863248,0
5.69870919,0
5.6987859,0
5.69886261,0
5.69893932,0
5.69901603,0
5.69909274,0
5.69916945,0
5.69924616,0.95562434
5.69932287,0
5.69939958,0
5.69947629,0
5.699553,3.8670156
5.69962971,0
5.69970642,0
5.69978313,0
5.69985984,4.5927854
5.69993655,0
5.70001326,1.2820132
5.70008997,0
5.70016668,0.38979888
5.70024339,0
5.7003201,1.2576238
5.70039681,1.424584
5.70047352,0
5.70055023,0
5.70062694,0
5.70070365,0
5.70078036,0
5.70085707,0
5.70093378,0
5.70101049,0
5.7010872,1.1655009
5.70116391,0
5.70124062,0
5.70131733,0
5.70139404,0
5.70147075,0
5.70154746,1.8593667
5.70162417,0
5.70170088,0
5.70177759,0
5.7018543,0
5.70193101,0
5.70200772,0
5.70208443,0
5.70216114,0
5.70223785,0
5.70231456,0
5.70239127,0
5.70246798,0
5.70254469,0
5.7026214,0
5.70269811,1.4630133
5.70277482,0
5.70285153,0
5.70292824,0
5.70300495,0
5.70308166,0
5.70315837,0
5.70323508,0
5.70331179,0
5.7033885,0
5.70346521,0
5.70354192,0
5.70361863,0
5.70369534,0
5.70377205,0
5.70384876,0
5.70392547,0
5.70400218,0
5.70407889,1.4165115
5.7041556,0
5.70423231,2.3291733
5.70430902,0.24545844
5.70438573,0
5.70446244,0
5.70453915,0
5.70461586,0
5.70469257,3.2257237
5.70476928,1.5727489
5.70484599,7.2993407
5.7049227,7.106381
5.70499941,4.9299307
5.70507612,3.0991511
5.70515283,2.3998716
5.70522954,0
5.70530625,2.1543882
5.70538296,0
5.70545967,0
5.70553638,0
5.70561309,0
5.7056898,0
5.70576651,0
5.70584322,0
5.70591993,4.296464
5.70599664,0
5.70607335,0
5.70615006,0
5.70622677,0
5.70630348,0
5.70638019,0
5.7064569,0
5.70653361,0
5.70661032,0.5669032
5.70668703,0
5.70676374,0
5.70684045,0
5.70691716,0
5.70699387,0
5.70707058,2.0447867
5.70714729,0
5.707224,0.7728504
5.70730071,0
5.70737742,0
5.70745413,0
5.70753084,2.1135852
5.70760755,0
5.70768426,0
5.70776097,0
5.70783768,0
5.70791439,0
5.7079911,0
5.70806781,0.8302553
5.70814452,0
5.70822123,1.3612999
5.70829794,0
5.70837465,0
5.70845136,0
5.70852807,0.7241303
5.70860478,0
5.70868149,0
5.7087582,0
5.70883491,0
5.70891162,0
5.70898833,0
5.70906504,0
5.70914175,0
5.70921846,0
5.70929517,0.42603916
5.70937188,0
5.70944859,0
5.7095253,0
5.70960201,0
5.70967872,0
5.70975543,0
5.70983214,0
5.70990885,1.5807334
5.70998556,0
5.71006227,0.7213961
5.71013898,1.6611438
5.71021569,0
5.7102924,0
5.71036911,2.2764862
5.71044582,0
5.71052253,0
5.71059924,0
5.71067595,0
5.71075266,1.5341141
5.71082937,0
5.71090608,0
5.71098279,0
5.7110595,1.543646
5.71113621,0
5.71121292,0
5.71128963,0
5.71136634,0
5.71144305,0
5.71151976,0
5.71159647,0
5.71167318,1.2659353
5.71174989,2.1533942
5.7118266,4.621377
5.71190331,4.495282
5.71198002,5.3132215
5.71205673,2.6655092
5.71213344,6.340471
5.71221015,3.6754603
5.71228686,3.0966268
5.71236357,6.2357926
5.71244028,5.442767
5.71251699,0
5.7125937,0
5.71267041,0
5.71274712,0
5.71282383,0
5.71290054,0
5.71297725,0
5.71305396,0
5.71313067,0
5.71320738,0
5.71328409,1.4167337
5.7133608,0
5.71343751,1.6112118
5.71351422,0
5.71359093,1.6976734
5.71366764,1.2460749
5.71374435,1.7409588
5.71382106,0
5.71389777,0
5.71397448,0
5.71405119,0
5.7141279,4.6094337
5.71420461,0
5.71428132,0
5.71435803,0
5.71443474,0
5.71451145,0
5.71458816,0
5.71466487,0
5.71474158,0
5.71481829,0
5.714895,0
5.71497171,0
5.71504842,0
5.71512513,0
5.71520184,0
5.71527855,0
5.71535526,1.1690863
5.71543197,0
5.71550868,0
5.71558539,2.169535
5.7156621,0
5.71573881,0
5.71581552,1.8680556
5.71589223,1.6806017
5.71596894,0
5.71604565,0
5.71612236,0
5.71619907,3.208845
5.71627578,0.58880585
5.71635249,1.9279723
5.7164292,0
5.71650591,0
5.71658262,0
5.71665933,0
5.71673604,1.7776604
5.71681275,0
5.71688946,1.7472072
5.71696617,0
5.71704288,0
5.71711959,0
5.7171963,0
5.71727301,0
5.71734972,0
5.71742643,0
5.71750314,2.1222825
5.71757985,0
5.71765656,0
5.71773327,1.4056797
5.71780998,4.063003
5.71788669,1.8258522
5.7179634,0
5.71804011,0
5.71811682,0
5.71819353,0
5.71827024,0
5.71834695,0.6610474
5.71842366,0
5.71850037,1.3264518
5.71857708,0
5.71865379,5.7060857
5.7187305,0
5.71880721,0
5.71888392,0
5.71896063,0
5.71903734,0
5.71911405,0
5.71919076,0
5.71926747,0
5.71934418,0.9036878
5.71942089,1.2625302
5.7194976,3.0023735
5.71957431,3.9355206
5.71965102,3.012962
5.71972773,3.541432
5.71980444,1.0481582
5.71988115,1.6493391
5.71995786,0
5.72003457,0.5346006
5.72011128,0
5.72018799,0
5.7202647,0
5.72034141,0
5.72041812,0
5.72049483,0.8621301
5.72057154,0
5.72064825,0
5.72072496,1.5453988
5.72080167,0
5.72087838,0
5.72095509,2.721287
5.7210318,4.240309
5.72110851,5.986715
5.72118522,0
5.72126193,0
5.72133864,0
5.72141535,0
5.72149206,0.97671765
5.72156877,0
5.72164548,0
